"2024-04-24 11:30:13",9,"regular","Flyin W","13011 MO-96|Carthage, MO","$3.10",3.1
"2024-04-24 11:30:13",10,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.15",3.15
"2024-04-24 11:30:13",1,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-04-24 11:30:13",2,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-24 11:30:13",3,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-04-24 11:30:13",4,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.59",3.59
"2024-04-24 11:30:13",5,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-24 11:30:13",6,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-04-24 11:30:13",7,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-04-24 11:30:13",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-24 11:30:13",2,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-04-24 11:30:13",3,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-04-24 11:30:13",4,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-04-24 11:30:13",5,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.63",3.63
"2024-04-24 11:30:13",6,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.72",3.72
"2024-04-25 12:40:28",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-25 12:40:28",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-04-25 12:40:28",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-04-25 12:40:28",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.03",3.03
"2024-04-25 12:40:28",5,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.07",3.07
"2024-04-25 12:40:28",6,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.07",3.07
"2024-04-25 12:40:28",7,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.07",3.07
"2024-04-25 12:40:28",8,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.07",3.07
"2024-04-25 12:40:28",9,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.07",3.07
"2024-04-25 12:40:28",10,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.07",3.07
"2024-04-25 12:40:28",1,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-25 12:40:28",2,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.59",3.59
"2024-04-25 12:40:28",3,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-25 12:40:28",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-04-25 12:40:28",5,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.69",3.69
"2024-04-25 12:40:28",6,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-25 12:40:28",7,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-04-25 12:40:28",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-25 12:40:28",2,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.63",3.63
"2024-04-25 12:40:28",3,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.72",3.72
"2024-04-25 12:40:28",4,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$3.95",3.95
"2024-04-25 12:40:28",5,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","$3.95",3.95
"2024-04-25 12:40:28",6,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.95",3.95
"2024-04-26 11:30:23",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-26 11:30:23",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-04-26 11:30:23",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-04-26 11:30:23",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.03",3.03
"2024-04-26 11:30:23",5,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.07",3.07
"2024-04-26 11:30:23",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.07",3.07
"2024-04-26 11:30:23",7,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.07",3.07
"2024-04-26 11:30:23",8,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.07",3.07
"2024-04-26 11:30:23",9,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.07",3.07
"2024-04-26 11:30:23",10,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.07",3.07
"2024-04-26 11:30:23",1,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-26 11:30:23",2,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.59",3.59
"2024-04-26 11:30:23",3,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-04-26 11:30:23",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-26 11:30:23",5,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.69",3.69
"2024-04-26 11:30:23",6,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-04-26 11:30:23",7,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-26 11:30:23",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-26 11:30:23",2,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.63",3.63
"2024-04-26 11:30:23",3,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.72",3.72
"2024-04-26 11:30:23",4,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$3.95",3.95
"2024-04-26 11:30:23",5,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.95",3.95
"2024-04-26 11:30:23",6,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","$3.95",3.95
"2024-04-27 11:30:14",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-27 11:30:14",2,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-27 11:30:14",3,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-04-27 11:30:14",4,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-04-27 11:30:14",5,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.03",3.03
"2024-04-27 11:30:14",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.07",3.07
"2024-04-27 11:30:14",7,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.07",3.07
"2024-04-27 11:30:14",8,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.07",3.07
"2024-04-27 11:30:14",9,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.07",3.07
"2024-04-27 11:30:14",10,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.07",3.07
"2024-04-27 11:30:14",1,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-27 11:30:14",2,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-27 11:30:14",3,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-27 11:30:14",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-04-27 11:30:14",5,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.69",3.69
"2024-04-27 11:30:14",6,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-04-27 11:30:14",7,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-27 11:30:14",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-27 11:30:14",2,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.63",3.63
"2024-04-27 11:30:14",3,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.72",3.72
"2024-04-27 11:30:14",4,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$3.95",3.95
"2024-04-27 11:30:14",5,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.95",3.95
"2024-04-27 11:30:14",6,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","$3.95",3.95
"2024-04-28 11:30:13",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-28 11:30:13",2,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-28 11:30:13",3,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-04-28 11:30:13",4,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-04-28 11:30:13",5,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.03",3.03
"2024-04-28 11:30:13",6,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.07",3.07
"2024-04-28 11:30:13",7,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.07",3.07
"2024-04-28 11:30:13",8,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.07",3.07
"2024-04-28 11:30:13",9,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.07",3.07
"2024-04-28 11:30:13",10,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.07",3.07
"2024-04-28 11:30:13",1,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-28 11:30:13",2,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-28 11:30:13",3,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-04-28 11:30:13",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-28 11:30:13",5,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","$3.69",3.69
"2024-04-28 11:30:13",6,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-04-28 11:30:13",7,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-28 11:30:13",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-28 11:30:13",2,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.63",3.63
"2024-04-28 11:30:13",3,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.72",3.72
"2024-04-28 11:30:13",4,"premium","Phillips 66","2812 Hazel St|Carthage, MO","$3.95",3.95
"2024-04-28 11:30:13",5,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.95",3.95
"2024-04-28 11:30:13",6,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","$3.95",3.95
"2024-04-29 11:30:14",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-29 11:30:14",2,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-04-29 11:30:14",3,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-04-29 11:30:14",4,"regular","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-04-29 11:30:14",5,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-04-29 11:30:14",6,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.03",3.03
"2024-04-29 11:30:14",7,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.07",3.07
"2024-04-29 11:30:14",8,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.07",3.07
"2024-04-29 11:30:14",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.07",3.07
"2024-04-29 11:30:14",10,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.07",3.07
"2024-04-29 11:30:14",1,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-04-29 11:30:14",2,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-04-29 11:30:14",3,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-29 11:30:14",4,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-04-29 11:30:14",5,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.59",3.59
"2024-04-29 11:30:14",6,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-04-29 11:30:14",7,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-29 11:30:14",1,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-04-29 11:30:14",2,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-29 11:30:14",3,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-04-29 11:30:14",4,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-04-29 11:30:14",5,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.63",3.63
"2024-04-29 11:30:14",6,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.72",3.72
"2024-04-30 11:30:12",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-30 11:30:12",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-04-30 11:30:12",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-04-30 11:30:12",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.03",3.03
"2024-04-30 11:30:12",5,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.09",3.09
"2024-04-30 11:30:12",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.29",3.29
"2024-04-30 11:30:12",7,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.29",3.29
"2024-04-30 11:30:12",8,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.29",3.29
"2024-04-30 11:30:12",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.29",3.29
"2024-04-30 11:30:12",10,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.29",3.29
"2024-04-30 11:30:12",1,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-04-30 11:30:12",2,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-04-30 11:30:12",3,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-04-30 11:30:12",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-04-30 11:30:12",5,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-04-30 11:30:12",6,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-04-30 11:30:12",7,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-04-30 11:30:12",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-04-30 11:30:12",2,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-04-30 11:30:12",3,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-04-30 11:30:12",4,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.63",3.63
"2024-04-30 11:30:12",5,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.89",3.89
"2024-04-30 11:30:12",6,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.94",3.94
"2024-05-01 11:30:12",1,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-01 11:30:12",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-01 11:30:12",3,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-01 11:30:12",4,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.03",3.03
"2024-05-01 11:30:12",5,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.09",3.09
"2024-05-01 11:30:12",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.29",3.29
"2024-05-01 11:30:12",7,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.29",3.29
"2024-05-01 11:30:12",8,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.29",3.29
"2024-05-01 11:30:12",9,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.29",3.29
"2024-05-01 11:30:12",10,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.29",3.29
"2024-05-01 11:30:12",1,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-01 11:30:12",2,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-01 11:30:12",3,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-01 11:30:12",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-01 11:30:12",5,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-01 11:30:12",6,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-01 11:30:12",7,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-05-01 11:30:12",1,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-01 11:30:12",2,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-01 11:30:12",3,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-01 11:30:12",4,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.63",3.63
"2024-05-01 11:30:12",5,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.89",3.89
"2024-05-01 11:30:12",6,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.94",3.94
"2024-05-02 11:30:11",1,"regular","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-02 11:30:11",2,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-02 11:30:11",3,"regular","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-02 11:30:11",4,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-02 11:30:11",5,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.03",3.03
"2024-05-02 11:30:11",6,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.29",3.29
"2024-05-02 11:30:11",7,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.29",3.29
"2024-05-02 11:30:11",8,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.29",3.29
"2024-05-02 11:30:11",9,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.29",3.29
"2024-05-02 11:30:11",10,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.29",3.29
"2024-05-02 11:30:11",1,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-02 11:30:11",2,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-02 11:30:11",3,"diesel","Flyin W","13011 MO-96|Carthage, MO","- - -",""
"2024-05-02 11:30:11",4,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-02 11:30:11",5,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-02 11:30:11",6,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-02 11:30:11",7,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","$3.69",3.69
"2024-05-02 11:30:11",1,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-02 11:30:11",2,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-02 11:30:11",3,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-02 11:30:11",4,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.63",3.63
"2024-05-02 11:30:11",5,"premium","Phillips 66","201 E Central Ave|Carthage, MO","$3.89",3.89
"2024-05-02 11:30:11",6,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.94",3.94
"2024-05-03 11:30:13",1,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-03 11:30:13",2,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-03 11:30:13",3,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.15",3.15
"2024-05-03 11:30:13",4,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.29",3.29
"2024-05-03 11:30:13",5,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.29",3.29
"2024-05-03 11:30:13",6,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.29",3.29
"2024-05-03 11:30:13",7,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.29",3.29
"2024-05-03 11:30:13",8,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.29",3.29
"2024-05-03 11:30:13",9,"regular","Flyin W","13011 MO-96|Carthage, MO","$3.29",3.29
"2024-05-03 11:30:13",10,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.29",3.29
"2024-05-03 11:30:13",1,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-03 11:30:13",2,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-03 11:30:13",3,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-03 11:30:13",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-03 11:30:13",5,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-03 11:30:13",6,"diesel","Flyin W","13011 MO-96|Carthage, MO","$3.69",3.69
"2024-05-03 11:30:13",7,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-03 11:30:13",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-03 11:30:13",2,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","- - -",""
"2024-05-03 11:30:13",3,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-03 11:30:13",4,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-03 11:30:13",5,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.75",3.75
"2024-05-03 11:30:13",6,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.94",3.94
"2024-05-04 13:01:31",1,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-04 13:01:31",2,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-04 13:01:31",3,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.15",3.15
"2024-05-04 13:01:31",4,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-04 13:01:31",5,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.19",3.19
"2024-05-04 13:01:31",6,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.29",3.29
"2024-05-04 13:01:31",7,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.29",3.29
"2024-05-04 13:01:31",8,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.29",3.29
"2024-05-04 13:01:31",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.29",3.29
"2024-05-04 13:01:31",10,"regular","Flyin W","13011 MO-96|Carthage, MO","$3.29",3.29
"2024-05-04 13:01:31",1,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-04 13:01:31",2,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-04 13:01:31",3,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-04 13:01:31",4,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-04 13:01:31",5,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-04 13:01:31",6,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-04 13:01:31",7,"diesel","Flyin W","13011 MO-96|Carthage, MO","$3.69",3.69
"2024-05-04 13:01:31",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-04 13:01:31",2,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-04 13:01:31",3,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-04 13:01:31",4,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.75",3.75
"2024-05-04 13:01:31",5,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.84",3.84
"2024-05-04 13:01:31",6,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","$4.17",4.17
"2024-05-05 11:30:12",1,"regular","Phillips 66","410 S Garrison Ave|Carthage, MO","- - -",""
"2024-05-05 11:30:12",2,"regular","Conoco","301 W Central Ave|Carthage, MO","- - -",""
"2024-05-05 11:30:12",3,"regular","Murphy USA","2635 Grand Ave|Carthage, MO","$3.15",3.15
"2024-05-05 11:30:12",4,"regular","Casey's","917 W Central Ave|Carthage, MO","$3.19",3.19
"2024-05-05 11:30:12",5,"regular","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.19",3.19
"2024-05-05 11:30:12",6,"regular","Phillips 66","201 E Central Ave|Carthage, MO","$3.19",3.19
"2024-05-05 11:30:12",7,"regular","Phillips 66","1224 W Central Ave|Carthage, MO","$3.29",3.29
"2024-05-05 11:30:12",8,"regular","The Corner","824 E Fairview Ave|Carthage, MO","$3.29",3.29
"2024-05-05 11:30:12",9,"regular","Phillips 66","2812 Hazel St|Carthage, MO","$3.29",3.29
"2024-05-05 11:30:12",10,"regular","Flyin W","13011 MO-96|Carthage, MO","$3.29",3.29
"2024-05-05 11:30:12",1,"diesel","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-05 11:30:12",2,"diesel","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-05 11:30:12",3,"diesel","Casey's","917 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-05 11:30:12",4,"diesel","Casey's","2214 Fairlawn Ave|Carthage, MO","$3.69",3.69
"2024-05-05 11:30:12",5,"diesel","Flyin W","13011 MO-96|Carthage, MO","$3.69",3.69
"2024-05-05 11:30:12",6,"diesel","Phillips 66","1224 W Central Ave|Carthage, MO","$3.69",3.69
"2024-05-05 11:30:12",7,"diesel","The Corner","824 E Fairview Ave|Carthage, MO","$3.69",3.69
"2024-05-05 11:30:12",1,"premium","The Corner","824 E Fairview Ave|Carthage, MO","- - -",""
"2024-05-05 11:30:12",2,"premium","Phillips 66","201 E Central Ave|Carthage, MO","- - -",""
"2024-05-05 11:30:12",3,"premium","Phillips 66","2812 Hazel St|Carthage, MO","- - -",""
"2024-05-05 11:30:12",4,"premium","Murphy USA","2635 Grand Ave|Carthage, MO","$3.75",3.75
"2024-05-05 11:30:12",5,"premium","Casey's","917 W Central Ave|Carthage, MO","$3.84",3.84
"2024-05-05 11:30:12",6,"premium","Phillips 66","1224 W Central Ave|Carthage, MO","$4.17",4.17
